CustomerID,Age,Tenure,MonthlySpend,SubscriptionType,TotalSpend,Churn,CLV,Segment
2457,31,24,3138,0,75312,0,104971.5295,1
2458,21,9,2683,2,24147,0,28835.23583,1
2459,65,13,4441,0,57733,1,69571.46975,3
2460,69,2,3106,2,6212,0,6856.689793,1
2461,63,7,3225,2,22575,0,23951.39279,1
2462,44,48,1575,2,75600,0,85910.22217,2
2463,46,21,2023,0,42483,0,44836.27125,2
2464,64,19,444,2,8436,0,8777.510496,0
2465,45,25,2548,0,63700,0,95267.49301,2
2466,52,47,1067,1,50149,0,51921.73936,0
2467,25,22,3061,0,67342,1,65959.37603,1
2468,33,11,679,0,7469,0,7825.621319,0
2469,59,33,2662,2,87846,0,106605.2444,1
2470,53,32,2135,0,68320,0,98223.20903,2
2471,47,21,3573,1,75033,0,101407.4728,1
2472,35,39,3221,2,125619,0,174556.2428,1
2473,19,20,3392,0,67840,0,95064.6009,1
2474,66,8,287,0,2296,1,3316.273239,0
2475,30,42,1440,2,60480,0,58335.97572,2
2476,21,37,772,2,28564,0,32016.13712,0
2477,43,9,1013,0,9117,0,9751.892988,0
2478,42,25,378,0,9450,0,10086.11632,0
2479,47,25,1925,2,48125,0,60473.80552,2
2480,28,33,362,2,11946,0,12916.75755,0
2481,24,2,2840,1,5680,0,6994.529296,1
2482,48,19,1205,1,22895,0,24442.60022,0
2483,61,46,2548,1,117208,1,119293.0984,2
2484,27,20,2621,2,52420,0,54891.81399,2
2485,56,42,2955,2,124110,0,169116.0018,1
2486,30,41,4498,2,184418,1,225125.641,3
2487,48,42,4342,0,182364,1,270226.6858,3
2488,24,29,4758,2,137982,0,190809.7,3
2489,66,6,3941,0,23646,0,26957.53779,3
2490,59,17,4703,2,79951,0,77525.56126,3
2491,59,25,1417,2,35425,0,45051.26119,2
2492,53,38,2674,0,101612,0,132974.7693,1
2493,37,4,1129,2,4516,1,5080.153107,0
2494,21,30,516,2,15480,0,14875.43623,0
2495,24,20,1702,2,34040,0,40509.87464,2
2496,18,3,620,1,1860,0,1818.485687,0
2497,61,23,4558,2,104834,1,152847.8485,3
2498,62,51,1649,0,84099,0,104301.1755,2
2499,59,18,627,0,11286,0,11335.11298,0
2500,64,26,596,0,15496,0,14736.87392,0
2501,30,56,995,2,55720,0,72531.07495,0
2502,39,36,306,0,11016,0,14270.73554,0
2503,38,8,4249,1,33992,0,41402.00317,3
2504,39,17,297,0,5049,0,6210.324113,0
2505,45,31,2103,2,65193,0,79712.02233,2
2506,26,37,3770,1,139490,1,146753.5809,1
2507,43,45,3501,0,157545,1,229415.4673,1
2508,26,57,242,1,13794,0,15663.017,0
2509,32,33,1777,0,58641,0,47747.23387,2
2510,27,27,4390,2,118530,0,123727.8889,3
2511,41,45,4483,1,201735,1,179785.7892,3
2512,59,4,584,0,2336,0,2463.005175,0
2513,25,22,3671,0,80762,0,98996.74637,1
2514,41,26,3777,1,98202,0,80119.58771,1
2515,33,32,3438,1,110016,0,155027.9872,1
2516,66,24,1896,1,45504,0,55843.25429,2
2517,43,46,2334,1,107364,0,108089.8143,2
2518,44,35,4092,0,143220,0,145775.5635,3
2519,54,37,2736,0,101232,0,113983.9646,1
2520,21,32,4521,0,144672,0,140861.9564,3
2521,67,7,2592,2,18144,1,14570.34596,2
2522,41,33,4813,1,158829,0,130015.8651,3
2523,36,31,4015,0,124465,0,130740.3349,3
2524,53,55,495,1,27225,0,24147.3546,0
2525,56,12,613,1,7356,1,5999.955033,0
2526,27,11,2195,0,24145,0,33838.93957,2
2527,42,24,203,1,4872,0,4832.517894,0
2528,35,8,377,1,3016,0,3474.992385,0
2529,36,32,945,1,30240,1,27989.73149,0
2530,53,57,4554,1,259578,0,216152.5424,3
2531,27,38,851,1,32338,0,42731.64048,0
2532,50,22,4089,0,89958,0,79835.00811,3
2533,67,34,3471,0,118014,0,96535.66816,1
2534,22,19,2682,1,50958,0,61713.25815,1
2535,64,52,489,1,25428,1,20582.1174,0
2536,66,20,1002,1,20040,0,22152.21923,0
2537,52,56,2730,2,152880,1,153214.0786,1
2538,61,14,433,1,6062,0,6205.018277,0
2539,51,33,607,2,20031,1,16079.47121,0
2540,50,10,893,2,8930,0,13172.12735,0
2541,38,16,1369,2,21904,0,25449.69186,0
2542,34,4,4857,0,19428,0,23328.336,3
2543,39,27,2677,2,72279,0,91525.86696,1
2544,65,28,631,1,17668,0,23997.8305,0
2545,54,43,2744,1,117992,0,144603.4887,1
2546,32,16,1182,0,18912,0,25219.8834,0
2547,52,59,3360,0,198240,0,220862.0993,1
2548,45,52,3244,1,168688,0,178791.1626,1
2549,24,33,4124,0,136092,0,187288.9578,3
2550,49,48,3512,0,168576,1,236970.2108,1
2551,28,19,4518,2,85842,1,76954.3201,3
2552,27,21,1888,2,39648,0,46779.17376,2
2553,26,22,667,0,14674,0,18761.43832,0
2554,31,9,2816,1,25344,0,21758.30847,1
2555,30,9,1545,2,13905,0,20172.23062,2
2556,42,9,2622,1,23598,0,27469.88529,2
2557,19,27,4707,0,127089,0,159092.5764,3
2558,52,17,4921,1,83657,0,77363.4775,3
2559,24,44,1211,1,53284,0,52490.29661,0
2560,38,57,1877,1,106989,0,94653.25942,2
2561,35,45,3897,1,175365,1,172699.2951,3
2562,20,8,4266,0,34128,0,39065.56176,3
2563,59,16,2092,0,33472,0,46309.87497,2
2564,56,18,3069,2,55242,0,64832.36422,1
2565,58,59,4550,2,268450,0,260698.3771,3
2566,66,33,1686,2,55638,0,46248.23916,2
2567,28,1,3539,2,3539,0,4372.005874,1
2568,56,12,1616,1,19392,0,21217.01851,2
2569,41,6,3046,2,18276,0,27213.83589,1
2570,63,41,1557,2,63837,0,85913.87226,2
2571,36,55,4260,1,234300,0,320019.586,3
2572,21,5,4860,0,24300,0,19648.11774,3
2573,43,59,1591,2,93869,0,126202.8091,2
2574,55,16,1778,0,28448,0,26633.85162,2
2575,59,18,3949,2,71082,0,86013.27954,3
2576,49,49,3825,0,187425,0,208640.5917,1
2577,56,18,2703,2,48654,0,58390.76962,1
2578,62,1,3337,0,3337,0,2981.31074,1
2579,63,19,3109,0,59071,1,66149.13396,1
2580,53,54,2864,2,154656,1,127724.4021,1
2581,57,8,599,0,4792,0,3971.128213,0
2582,54,3,4582,2,13746,0,17325.68784,3
2583,50,58,4157,2,241106,0,353506.9316,3
2584,53,25,2433,1,60825,0,81759.447,2
2585,20,58,1739,2,100862,0,113813.5932,2
2586,26,5,436,2,2180,0,1829.258749,0
2587,25,55,1127,2,61985,0,51541.40177,0
2588,50,40,4709,2,188360,0,171506.4104,3
2589,23,19,619,1,11761,0,17442.35514,0
2590,58,18,4324,1,77832,0,83985.61169,3
2591,56,50,2595,1,129750,1,180402.4673,2
2592,21,53,860,1,45580,0,58962.27466,0
2593,30,31,2823,0,87513,0,107098.4148,1
2594,66,33,4150,2,136950,1,200423.3502,3
2595,19,47,649,1,30503,0,29322.1709,0
2596,22,18,579,2,10422,0,11656.20204,0
2597,61,57,1450,1,82650,0,116148.5472,2
2598,44,39,2659,2,103701,0,123013.5396,1
2599,49,16,3198,0,51168,0,49761.47343,1
2600,38,16,4651,1,74416,0,70415.50685,3
2601,25,47,2501,0,117547,0,155986.8321,2
2602,55,38,926,0,35188,0,28465.41093,0
2603,25,41,1667,2,68347,0,98415.20014,2
2604,67,7,2928,1,20496,1,16661.04656,1
2605,20,14,3352,0,46928,0,58270.13779,1
2606,61,43,3720,2,159960,0,195682.8387,1
2607,20,53,3554,2,188362,0,226955.0769,1
2608,39,48,615,2,29520,0,33417.8248,0
2609,23,25,799,0,19975,0,27899.10713,0
2610,19,32,3274,2,104768,0,132168.2903,1
2611,40,38,4374,2,166212,1,223938.0255,3
2612,61,22,1767,2,38874,1,34242.75628,2
2613,19,59,1294,0,76346,0,63743.49296,0
2614,55,16,3143,2,50288,0,41234.64916,1
2615,34,52,4353,0,226356,0,204409.4706,3
2616,52,29,1647,2,47763,1,60511.2085,2
2617,51,16,1692,0,27072,1,31019.50988,2
2618,40,12,2871,0,34452,0,45703.21631,1
2619,47,17,1658,1,28186,0,26331.67789,2
2620,69,37,1408,1,52096,0,55058.91464,0
2621,25,27,2412,1,65124,0,92602.96005,2
2622,39,25,1554,0,38850,1,56526.75708,2
2623,61,13,412,2,5356,0,7740.546948,0
2624,53,8,4094,2,32752,0,44962.38877,3
2625,22,56,4802,0,268912,0,344682.0206,3
2626,30,5,3163,2,15815,1,22766.87113,1
2627,46,12,3048,0,36576,0,47546.13413,1
2628,48,41,3242,2,132922,0,195096.9798,1
2629,64,3,3234,0,9702,0,7929.947478,1
2630,33,35,1932,1,67620,1,97721.00649,2
2631,59,33,3281,1,108273,0,128738.5865,1
2632,47,57,1470,2,83790,1,73589.27354,2
2633,33,22,1729,2,38038,1,36152.75641,2
2634,29,50,1281,2,64050,0,89446.56149,0
2635,34,56,3731,2,208936,0,241171.0365,1
2636,33,44,1351,1,59444,0,88451.03173,0
2637,29,9,1922,1,17298,0,15261.53719,2
2638,25,41,916,0,37556,0,40889.18606,0
2639,37,18,4399,2,79182,0,81740.53751,3
2640,20,50,2390,1,119500,0,138774.7292,2
2641,33,29,404,0,11716,0,14567.75024,0
2642,47,39,4029,0,157131,0,198478.5501,3
2643,62,27,3309,0,89343,0,71555.44446,1
2644,40,36,4294,1,154584,0,133293.5018,3
2645,45,45,1532,0,68940,0,56844.11048,2
2646,68,17,2248,2,38216,1,53701.86469,2
2647,57,56,2049,0,114744,0,116959.0844,2
2648,22,34,1437,0,48858,0,51640.18995,2
2649,37,46,2218,1,102028,0,113787.7345,2
2650,57,3,717,0,2151,0,2999.597631,0
2651,61,5,1638,1,8190,0,6633.215174,2
2652,18,14,4286,1,60004,0,52985.49966,3
2653,47,3,2252,2,6756,1,8645.073437,2
2654,38,23,4568,0,105064,0,154940.4828,3
2655,37,39,4717,2,183963,0,229944.6429,3
2656,23,30,2512,2,75360,0,74062.78521,2
2657,39,50,2459,0,122950,1,143102.1321,2
2658,35,45,3349,0,150705,0,223418.1028,1
2659,25,23,981,1,22563,1,26390.89378,0
2660,56,27,2913,0,78651,0,83484.52401,1
2661,49,54,1444,1,77976,0,83309.39374,2
2662,50,10,2616,2,26160,1,38636.31761,2
2663,33,25,1175,2,29375,0,38282.72108,0
2664,29,13,3691,1,47983,0,61467.23059,1
2665,55,16,3625,0,58000,0,55821.40546,1
2666,69,41,616,0,25256,0,30096.04081,0
2667,51,34,414,1,14076,1,14775.88179,0
2668,31,55,4178,2,229790,1,222469.136,3
2669,53,37,1335,1,49395,0,70481.06362,0
2670,50,22,3975,0,87450,0,93414.88283,3
2671,40,17,1782,0,30294,0,30231.92801,2
2672,67,23,4723,1,108629,0,157751.4985,3
2673,62,54,932,0,50328,0,47214.83461,0
2674,19,36,2946,2,106056,0,140190.4788,1
2675,58,49,2463,1,120687,1,151694.2662,2
2676,38,9,4708,2,42372,0,61199.53634,3
2677,19,52,4004,2,208208,0,287833.6093,3
2678,44,2,2627,1,5254,0,6797.134753,2
2679,26,32,431,1,13792,0,14070.60064,0
2680,18,56,4553,0,254968,1,292422.3678,3
2681,28,50,602,0,30100,0,43980.52569,0
2682,20,53,264,1,13992,0,11420.85584,0
2683,69,59,2437,1,143783,0,194974.3888,2
2684,40,22,1149,0,25278,1,24678.08343,0
2685,43,43,372,0,15996,0,14868.47172,0
2686,21,13,2875,0,37375,0,35975.57647,1
2687,35,8,1450,1,11600,0,9765.178051,2
2688,23,59,3248,1,191632,0,286372.1544,1
2689,52,1,4205,0,4205,1,5924.459823,3
2690,39,17,837,2,14229,0,16573.07376,0
2691,60,12,1148,2,13776,0,17916.68297,0
2692,32,4,2460,0,9840,0,11705.82886,2
2693,39,53,1894,1,100382,1,137333.1423,2
2694,54,13,4957,1,64441,0,89659.0596,3
2695,69,31,342,2,10602,1,10209.23088,0
2696,59,41,4781,0,196021,0,219900.9524,3
2697,29,59,1660,2,97940,1,121875.891,2
2698,64,7,4087,2,28609,1,42481.74961,3
2699,66,23,492,0,11316,0,14460.51911,0
2700,59,24,1843,2,44232,0,63178.53426,2
2701,55,5,2918,1,14590,0,20313.34238,1
2702,35,5,1037,2,5185,0,6260.59789,0
2703,62,17,1237,0,21029,0,29978.075,0
2704,52,30,471,1,14130,0,15037.07831,0
2705,47,9,2158,1,19422,0,20694.11131,2
2706,41,6,2569,2,15414,0,20757.6631,2
2707,59,25,1005,1,25125,0,22466.28672,0
2708,47,19,3374,0,64106,1,65008.46197,1
2709,31,16,1082,2,17312,1,21224.52439,0
2710,23,21,1031,1,21651,0,23687.1882,0
2711,20,2,3371,0,6742,0,9833.251476,1
2712,33,10,2391,2,23910,0,35170.51609,2
2713,24,16,2240,0,35840,0,41280.75988,2
2714,69,37,1794,1,66378,0,78149.69511,2
2715,31,15,1826,2,27390,0,35805.27523,2
2716,26,13,3784,2,49192,0,55099.24334,1
2717,32,13,473,1,6149,0,5737.440836,0
2718,38,32,789,0,25248,0,33400.0343,0
2719,52,45,2900,1,130500,0,171796.741,1
2720,19,47,782,2,36754,0,35706.02483,0
2721,44,46,3833,2,176318,0,243855.1225,1
2722,19,8,2190,1,17520,0,21541.79374,2
2723,52,43,1458,0,62694,0,60525.48521,2
2724,35,18,3066,1,55188,0,69339.7154,1
2725,31,56,3938,0,220528,1,212484.6091,3
2726,37,36,771,0,27756,0,27358.06411,0
2727,35,26,744,2,19344,0,26957.92442,0
2728,27,10,4422,0,44220,0,64147.48203,3
2729,42,31,4712,2,146072,0,143123.9546,3
2730,19,33,837,0,27621,0,40040.38839,0
2731,42,29,240,0,6960,1,6731.42798,0
2732,50,5,4592,2,22960,0,20252.7211,3
2733,53,13,1820,0,23660,1,19892.30387,2
2734,48,1,3872,1,3872,1,3753.823728,3
2735,31,23,4337,0,99751,0,106700.9094,3
2736,18,40,4328,2,173120,0,250900.0229,3
2737,63,3,1499,2,4497,0,4359.889167,2
2738,33,3,4911,1,14733,0,15555.48065,3
2739,63,7,359,0,2513,1,3301.853599,0
2740,69,36,2152,1,77472,0,78359.19862,2
2741,20,35,1931,0,67585,0,86445.11507,2
2742,52,15,2646,1,39690,0,43756.41805,1
2743,58,40,3362,2,134480,0,126076.5421,1
2744,23,3,1932,2,5796,0,7615.023773,2
2745,42,29,780,1,22620,1,18524.13289,0
2746,30,30,419,0,12570,0,12628.25413,0
2747,51,39,4674,0,182286,1,191277.6356,3
2748,25,18,1949,2,35082,0,39318.24898,2
2749,38,11,1670,0,18370,0,23438.43845,2
2750,51,43,4528,1,194704,0,218376.793,3
2751,21,49,1594,1,78106,0,94978.99538,2
2752,42,38,1121,0,42598,0,51843.69803,0
2753,32,40,2973,2,118920,1,126208.6252,1
2754,21,1,4662,2,4662,0,6777.521829,3
2755,62,29,4776,2,138504,0,203475.9053,3
2756,29,10,3634,2,36340,0,43873.12279,1
2757,49,28,3782,2,105896,0,90031.04422,1
2758,49,57,1318,1,75126,0,85928.31457,0
2759,45,31,2065,0,64015,0,59475.92224,2
2760,30,19,4511,1,85709,1,97558.28342,3
2761,48,3,924,2,2772,0,2583.332713,0
2762,31,36,911,2,32796,0,42395.34565,0
2763,37,43,2025,0,87075,0,74562.35594,2
2764,35,15,4126,0,61890,0,90811.9925,3
2765,46,33,590,0,19470,0,18238.778,0
2766,23,41,1270,1,52070,1,65736.26279,0
2767,49,43,4687,0,201541,1,290596.6564,3
2768,46,51,2965,1,151215,0,147210.8903,1
2769,60,45,4680,2,210600,0,306214.0489,3
2770,19,26,2628,1,68328,0,73252.55379,2
2771,40,16,4694,0,75104,1,110580.9945,3
2772,36,36,2347,1,84492,1,125044.3326,2
2773,48,33,3772,1,124476,0,115968.804,1
2774,68,20,4678,1,93560,0,129277.5719,3
2775,22,13,2954,0,38402,1,35921.02761,1
2776,36,33,3463,1,114279,0,109537.3854,1
2777,51,5,4025,0,20125,1,17285.13213,3
2778,27,37,3616,1,133792,0,121693.9738,1
2779,42,14,2257,1,31598,0,39262.19847,2
2780,19,27,2511,1,67797,0,75558.19114,2
2781,28,23,3079,0,70817,0,95862.20863,1
2782,67,14,3842,0,53788,1,55530.61127,3
2783,48,40,2809,0,112360,0,166072.2595,1
2784,32,4,1630,2,6520,0,5443.618276,2
2785,26,39,2113,0,82407,0,69556.05424,2
2786,40,52,957,1,49764,0,64243.45433,0
2787,36,19,2334,2,44346,0,63027.95958,2
2788,26,47,2112,0,99264,0,134686.3717,2
2789,52,54,1939,0,104706,0,119665.5516,2
2790,38,4,3417,2,13668,0,13514.22069,1
2791,26,30,4956,2,148680,1,120343.9814,3
2792,45,19,1334,0,25346,0,29315.58959,0
2793,63,31,3912,2,121272,0,137394.547,3
2794,68,31,964,1,29884,1,31108.41112,0
2795,24,9,2925,1,26325,0,31712.4363,1
2796,33,53,3568,1,189104,0,247758.4422,1
2797,33,13,3697,0,48061,0,62028.57266,1
2798,50,14,1872,1,26208,0,25795.93133,2
2799,21,55,3605,2,198275,0,239855.7622,1
2800,21,46,782,1,35972,1,32523.80088,0
2801,56,54,4966,2,268164,0,237357.6658,3
2802,57,10,4833,1,48330,1,65250.2888,3
2803,34,48,2021,2,97008,0,124715.6317,2
2804,54,31,1385,1,42935,0,57427.71914,0
2805,56,37,4725,1,174825,0,158517.952,3
2806,69,23,1837,1,42251,0,60851.28501,2
2807,46,27,2380,2,64260,1,57395.62659,2
2808,69,6,388,2,2328,0,3280.212243,0
2809,53,26,1946,1,50596,1,52957.08784,2
2810,55,2,4026,2,8052,0,7035.868722,3
2811,56,45,2820,2,126900,0,126993.6868,1
2812,67,13,4145,0,53885,1,49952.12837,3
2813,54,51,2526,1,128826,0,147308.512,2
2814,69,50,1384,2,69200,0,101365.6647,0
2815,52,19,2993,2,56867,0,58545.13454,1
2816,24,1,3146,2,3146,1,3864.764386,1
2817,44,40,2700,2,108000,0,153814.0982,1
2818,45,32,369,0,11808,1,14654.33907,0
2819,39,22,2945,2,64790,1,68258.81764,1
2820,31,48,1280,2,61440,0,91766.00918,0
2821,24,29,1463,0,42427,0,39507.57781,2
2822,54,2,4653,1,9306,0,10853.39433,3
2823,39,40,2448,1,97920,0,132945.3817,2
2824,22,38,4108,0,156104,0,124954.1038,3
2825,19,48,1525,1,73200,0,94532.69624,2
2826,44,55,3377,1,185735,0,183236.7208,1
2827,38,11,4073,0,44803,0,41165.38645,3
2828,55,17,2348,2,39916,1,39594.12234,2
2829,32,55,1888,0,103840,1,153347.9524,2
2830,38,51,3185,0,162435,0,231365.0527,1
2831,27,43,2276,0,97868,0,92938.2048,2
2832,40,8,1729,0,13832,0,12198.70003,2
2833,56,22,1661,0,36542,0,38548.40513,2
2834,22,4,1602,2,6408,1,7783.384515,2
2835,18,11,272,1,2992,0,4209.74771,0
2836,30,8,4549,0,36392,0,53724.16628,3
2837,38,9,4234,2,38106,0,50521.21517,3
2838,43,26,4811,0,125086,0,152517.9913,3
2839,67,2,2996,2,5992,0,5390.59745,1
2840,62,16,4716,1,75456,0,64274.91962,3
2841,38,31,2693,2,83483,0,101617.0783,1
2842,35,6,4431,2,26586,0,31300.89082,3
2843,54,53,3776,1,200128,0,278630.5446,1
2844,62,21,232,1,4872,0,4997.814994,0
2845,49,26,2894,2,75244,1,62285.74921,1
2846,53,59,4573,0,269807,0,295869.2199,3
2847,34,19,3798,0,72162,0,106686.2934,1
2848,52,28,2592,1,72576,1,98478.55101,2
2849,66,8,4312,0,34496,1,28412.30343,3
2850,28,14,3071,1,42994,0,60719.36136,1
2851,38,24,2877,2,69048,0,78036.85112,1
2852,69,48,1601,2,76848,1,81100.5856,2
2853,43,44,1017,0,44748,0,46659.53068,0
2854,21,37,1860,1,68820,1,83726.47925,2
2855,51,56,4762,0,266672,0,312384.8057,3
2856,69,26,4923,0,127998,1,161231.2818,3
2857,65,31,2638,2,81778,0,98260.27621,1
2858,35,56,3183,0,178248,0,160558.8828,1
2859,57,51,1410,2,71910,0,70476.48897,2
2860,52,32,799,1,25568,1,35506.81087,0
2861,58,50,2046,0,102300,0,129335.9422,2
2862,46,41,2055,2,84255,0,93849.99629,2
2863,69,2,2087,0,4174,0,3872.724864,2
2864,46,25,879,1,21975,1,17698.30736,0
2865,55,52,3452,0,179504,0,182792.7255,1
2866,59,44,2035,0,89540,0,75069.69757,2
2867,38,2,4230,2,8460,0,9624.086636,3
2868,59,42,2377,1,99834,1,137297.8084,2
2869,30,1,348,1,348,0,347.9231139,0
2870,66,36,1695,1,61020,0,85026.97126,2
2871,58,57,1944,0,110808,0,143296.3601,2
2872,34,12,1846,2,22152,0,19663.96778,2
2873,26,9,3195,0,28755,0,35978.06403,1
2874,58,36,1872,0,67392,0,61069.0039,2
2875,18,41,2139,0,87699,0,110356.3562,2
2876,19,28,857,1,23996,0,21594.00374,0
2877,65,38,3867,2,146946,0,157931.3826,3
2878,46,33,1253,1,41349,0,49478.87454,0
2879,50,42,4271,0,179382,1,149830.9537,3
2880,27,46,776,0,35696,0,32387.54627,0
2881,67,22,3295,2,72490,0,74250.50501,1
2882,57,25,3231,1,80775,0,90760.73345,1
2883,38,18,4979,0,89622,0,125555.1438,3
2884,45,6,3172,0,19032,0,17720.52699,1
2885,28,18,4148,2,74664,1,77891.69973,3
2886,51,52,2245,0,116740,0,132271.4825,2
2887,25,16,4136,1,66176,0,66642.2092,3
2888,39,15,3148,1,47220,0,58459.46708,1
2889,25,48,1827,0,87696,0,85908.90498,2
2890,66,8,1688,0,13504,0,18104.07406,2
2891,32,13,4345,0,56485,1,65161.54033,3
2892,34,55,4398,2,241890,0,208125.4018,3
2893,40,43,4663,2,200509,0,248410.445,3
2894,41,57,1135,1,64695,1,77535.04593,0
2895,62,7,3763,1,26341,0,27316.09504,1
2896,36,17,3829,0,65093,0,52582.77339,1
2897,22,50,1914,0,95700,0,90004.99631,2
2898,49,32,2002,0,64064,1,69445.16268,2
2899,61,22,1620,2,35640,0,33499.45532,2
2900,18,55,3791,2,208505,1,251090.8503,1
2901,40,51,3720,0,189720,0,246375.5952,1
2902,54,57,3511,0,200127,0,280020.1719,1
2903,25,13,2505,1,32565,0,40800.29228,2
2904,30,47,2195,2,103165,0,132289.1454,2
2905,25,23,2167,0,49841,0,61100.5457,2
2906,40,54,3914,2,211356,0,314886.6738,3
2907,60,29,4235,0,122815,0,120690.3494,3
2908,18,22,4685,0,103070,0,101666.2975,3
2909,62,1,3658,1,3658,1,3249.889922,1
2910,68,29,593,1,17197,1,19604.21935,0
2911,41,48,4978,1,238944,0,207239.2835,3
2912,52,5,3930,0,19650,1,19435.86644,3
2913,41,58,4565,1,264770,0,301275.6007,3
2914,34,35,4444,0,155540,0,228693.0955,3
2915,22,55,227,2,12485,0,18411.24366,0
2916,37,10,3691,2,36910,1,48744.01643,1
2917,38,19,4461,0,84759,0,90901.91811,3
2918,57,37,1373,1,50801,0,71406.54049,0
2919,48,7,538,1,3766,0,5320.676585,0
2920,63,46,1268,2,58328,0,83825.39498,0
2921,53,35,1041,0,36435,0,45471.51884,0
2922,28,45,4484,0,201780,0,189926.4252,3
2923,69,13,4946,0,64298,0,55537.81807,3
2924,32,10,493,2,4930,1,7100.890264,0
2925,36,2,2057,2,4114,0,3451.161682,2
2926,24,6,1522,1,9132,0,9197.047616,2
2927,68,8,1847,0,14776,0,16857.54295,2
2928,45,36,3820,0,137520,0,112131.5644,1
2929,68,25,4726,0,118150,0,169526.1784,3
2930,60,44,3294,0,144936,0,145078.718,1
2931,22,47,3691,2,173477,0,142243.0489,1
2932,22,40,3695,1,147800,0,221036.8211,1
2933,47,7,4782,2,33474,0,34075.70273,3
2934,49,46,4001,1,184046,0,260192.3519,3
2935,25,23,288,0,6624,1,7401.870348,0
2936,27,19,4566,0,86754,0,109673.3771,3
2937,55,46,2156,0,99176,0,96078.04967,2
2938,64,22,1099,0,24178,0,27853.36376,0
2939,49,13,3677,0,47801,0,46861.98925,1
2940,65,21,1944,2,40824,0,59838.13386,2
2941,45,1,4573,1,4573,0,3853.49236,3
2942,34,59,2453,2,144727,1,143608.5135,2
2943,48,19,3861,0,73359,0,104549.5019,3
2944,25,33,3160,1,104280,0,118464.7048,1
2945,57,4,1833,1,7332,0,8945.471696,2
2946,42,42,1061,0,44562,0,55978.13201,0
2947,26,3,4901,1,14703,0,12492.39304,3
2948,19,27,1213,2,32751,0,26607.47305,0
2949,32,52,3499,2,181948,0,265005.2126,1
2950,67,41,1706,2,69946,0,69250.17661,2
2951,20,35,3405,2,119175,0,127066.6705,1
2952,66,28,1177,1,32956,0,42100.14377,0
2953,53,6,3661,2,21966,0,21206.25567,1
2954,21,6,2017,1,12102,0,15891.74081,2
2955,31,55,3884,0,213620,0,239418.7865,3
2956,58,57,4258,2,242706,0,339697.8376,3
2957,58,44,2834,0,124696,0,124069.8322,1
2958,42,23,3866,2,88918,0,83820.84112,3
2959,67,33,1148,0,37884,0,52362.57712,0
2960,27,16,673,0,10768,0,11074.11535,0
2961,38,24,767,0,18408,0,20033.57462,0
2962,53,5,3632,0,18160,0,24617.61397,1
2963,29,41,4223,0,173143,0,215546.3399,3
2964,44,42,2458,1,103236,0,114510.2098,2
2965,57,13,3344,1,43472,0,42381.86814,1
2966,19,47,4510,2,211970,0,282967.3756,3
2967,30,12,2182,1,26184,0,24254.28434,2
2968,49,5,1296,0,6480,1,9394.676268,0
2969,48,37,3770,1,139490,1,126269.3119,1
2970,33,31,3590,1,111290,0,151738.7494,1
2971,49,28,2872,0,80416,0,88214.27781,1
2972,49,28,3846,1,107688,0,100171.8474,3
2973,51,30,2619,0,78570,0,84986.43922,2
2974,28,18,4479,1,80622,0,77000.96537,3
2975,27,44,3548,0,156112,0,139750.7686,1
2976,32,27,873,2,23571,0,22802.79234,0
2977,34,35,3002,1,105070,0,147852.2903,1
2978,57,26,2569,2,66794,0,58388.62108,2
2979,35,57,4730,0,269610,1,399232.4788,3
2980,26,39,1266,0,49374,0,39671.95556,0
2981,42,49,887,2,43463,0,54796.70343,0
2982,57,51,268,0,13668,0,19129.16407,0
2983,31,18,2303,0,41454,0,60264.59624,2
2984,42,33,619,0,20427,0,18400.4356,0
2985,67,25,4198,0,104950,1,135253.8872,3
2986,39,56,2797,0,156632,0,137075.6257,1
2987,69,31,4538,0,140678,1,147265.6758,3
2988,47,37,2324,0,85988,0,112846.2185,2
2989,37,59,4092,0,241428,0,251611.7368,3
2990,38,2,639,2,1278,0,1302.745032,0
2991,61,33,1486,1,49038,0,43214.16048,2
2992,49,39,1408,0,54912,0,46483.37405,0
2993,68,43,1278,2,54954,0,48397.69071,0
2994,63,43,2763,0,118809,1,167857.1978,1
2995,66,32,3823,1,122336,0,98827.78796,1
2996,38,18,1453,0,26154,0,33608.04977,2
2997,52,17,3557,2,60469,0,80909.75699,1
2998,49,34,3409,2,115906,0,138799.9632,1
2999,47,39,3749,1,146211,0,191761.9774,1
3000,56,7,814,0,5698,0,7160.042802,0
3001,66,42,3278,2,137676,0,154044.4294,1
3002,29,54,2923,1,157842,0,168559.0455,1
3003,58,53,3690,1,195570,1,285323.4079,1
3004,64,35,3743,0,131005,0,193934.1157,1
3005,35,30,4715,2,141450,0,177645.638,3
3006,38,12,2100,0,25200,0,23640.35154,2
3007,30,35,4571,0,159985,0,178148.0033,3
3008,38,11,1912,0,21032,1,24135.82354,2
3009,25,44,2529,2,111276,0,148061.5129,2
3010,63,57,3819,1,217683,0,275901.0105,1
3011,57,4,1394,0,5576,0,6470.223681,0
3012,63,25,1578,0,39450,0,50348.26726,2
3013,24,48,1512,2,72576,0,59282.9648,2
3014,40,32,3115,0,99680,0,133934.5062,1
3015,61,20,949,1,18980,0,17995.74586,0
3016,49,50,500,0,25000,0,31487.15994,0
3017,28,31,4895,1,151745,0,133502.4098,3
3018,39,4,4182,0,16728,0,14722.6906,3
