CustomerID,Age,Tenure,MonthlySpend,SubscriptionType,TotalSpend,Churn,CLV,Segment
1585,61,30,3991,2,119730,1,115061.56422901095,3
1586,68,50,3387,1,169350,0,225435.62907880585,1
1587,47,16,4699,1,75184,0,98582.92926080736,3
1588,55,33,1425,0,47025,0,65244.65615554653,2
1589,51,2,2497,0,4994,0,7256.536020290232,2
1590,29,14,477,0,6678,0,6783.397426422523,0
1591,36,46,4407,2,202722,0,284158.7661501307,3
1592,54,1,2186,2,2186,0,2767.9312430108207,2
1593,61,26,3744,0,97344,0,143138.44290032634,1
1594,66,58,2993,2,173594,1,171936.5087285102,1
1595,34,25,591,0,14775,0,14609.077505706791,0
1596,27,16,1168,2,18688,0,24163.68517841877,0
1597,66,15,2390,0,35850,0,51978.46837449055,2
1598,64,26,2428,0,63128,0,86939.19207498262,2
1599,29,47,2826,2,132822,0,173854.39370166042,1
1600,33,44,3045,1,133980,0,143508.1804490102,1
1601,41,16,4564,0,73024,0,95109.16929449388,3
1602,36,14,3507,0,49098,0,66810.93342812009,1
1603,25,29,2800,1,81200,0,107776.75803929794,1
1604,48,24,2880,0,69120,0,88042.81366427577,1
1605,38,47,4570,0,214790,0,178918.32508545226,3
1606,34,55,285,2,15675,0,19778.72210360224,0
1607,40,15,3334,1,50010,1,56751.661004490255,1
1608,54,19,4699,0,89281,0,131519.70629325922,3
1609,33,8,2439,0,19512,0,23902.842303117384,2
1610,23,34,3564,1,121176,0,148532.58220109803,1
1611,25,2,2245,1,4490,0,6716.315453903123,2
1612,42,27,1254,2,33858,0,29304.48677048133,0
1613,35,10,3601,2,36010,0,35773.104598524595,1
1614,42,35,3929,2,137515,0,173166.53483487788,3
1615,29,23,2869,0,65987,0,67350.6463788582,1
1616,32,49,475,1,23275,1,24259.65128513522,0
1617,43,8,4946,2,39568,0,56378.52248452439,3
1618,58,28,4290,1,120120,0,144810.39375136627,3
1619,62,23,1305,0,30015,0,26173.25732750669,0
1620,43,4,4881,0,19524,0,19867.696786690594,3
1621,64,14,3132,1,43848,0,37412.90538492254,1
1622,49,53,328,1,17384,0,20674.63393413162,0
1623,27,42,4551,2,191142,0,176096.7807141896,3
1624,33,29,4526,1,131254,0,183753.0543309767,3
1625,24,1,3768,2,3768,0,4537.123476181664,1
1626,34,4,2602,1,10408,0,8758.987176853185,2
1627,40,32,1847,1,59104,0,59731.26865599622,2
1628,43,33,3756,1,123948,0,152634.07482500843,1
1629,38,49,4091,0,200459,0,207444.76015677163,3
1630,39,26,2393,0,62218,0,72124.57817660512,2
1631,24,17,2247,0,38199,0,54874.91120621008,2
1632,31,39,3304,2,128856,0,134657.7645108899,1
1633,32,23,4555,2,104765,0,108443.40430565314,3
1634,24,32,2334,0,74688,0,102608.59927477398,2
1635,26,52,1042,0,54184,0,55437.25240640558,0
1636,68,15,2171,1,32565,1,27829.099433852312,2
1637,65,13,4560,1,59280,0,54932.49182103909,3
1638,25,2,4103,2,8206,0,12014.898400624112,3
1639,67,19,3813,2,72447,0,105287.58406071473,1
1640,40,24,591,1,14184,0,13579.314286918074,0
1641,46,45,2479,2,111555,0,132466.13101746672,2
1642,35,24,1100,0,26400,0,23658.562495817096,0
1643,48,11,4883,1,53713,0,68337.67162216808,3
1644,47,59,2694,1,158946,0,147774.33053680276,1
1645,69,22,1352,2,29744,0,24831.87643756613,0
1646,56,15,1494,1,22410,1,30868.156214684437,2
1647,52,10,665,1,6650,0,6834.738781578478,0
1648,35,41,2375,0,97375,0,85297.15833266512,2
1649,59,27,3445,1,93015,0,128707.90319261492,1
1650,56,9,687,1,6183,1,8246.132522567485,0
1651,34,52,3138,1,163176,0,208641.8782353808,1
1652,31,28,2826,1,79128,0,113776.10153880452,1
1653,48,1,1149,0,1149,1,1312.684541670052,0
1654,41,17,4701,1,79917,1,71097.32378235088,3
1655,52,31,1249,0,38719,0,32637.8901513104,0
1656,61,44,4275,0,188100,0,192409.12883474823,3
1657,62,10,4659,0,46590,0,40103.81386327156,3
1658,51,37,1590,2,58830,0,69116.81426293332,2
1659,20,29,1283,2,37207,0,30143.225469302368,0
1660,54,18,4846,1,87228,0,96878.4096848419,3
1661,60,47,1858,0,87326,0,80769.75629022795,2
1662,57,38,4587,2,174306,0,184378.73075801623,3
1663,43,39,2017,1,78663,0,100100.5437965807,2
1664,40,49,390,2,19110,0,19982.842365345237,0
1665,61,6,660,0,3960,0,4114.194167318997,0
1666,56,40,2721,1,108840,0,162555.31683357598,1
1667,32,12,3676,0,44112,0,57485.44853423136,1
1668,66,53,2905,0,153965,0,178553.7029254952,1
1669,21,14,4566,2,63924,1,77064.40638005848,3
1670,46,44,1357,1,59708,1,73687.30519390761,0
1671,39,55,4466,1,245630,0,200729.51866928727,3
1672,42,10,227,1,2270,0,1943.5404343446187,0
1673,30,54,4431,2,239274,0,300153.092999558,3
1674,35,20,3172,1,63440,0,66937.33308373592,1
1675,50,15,3224,2,48360,0,40564.89164993113,1
1676,33,31,1464,1,45384,0,45758.8388111649,2
1677,62,7,1055,2,7385,0,6581.500141868377,0
1678,59,58,4225,1,245050,0,353219.894926292,3
1679,61,41,1451,2,59491,1,56043.36416986415,2
1680,19,10,4804,0,48040,0,43264.0475859672,3
1681,52,10,4070,0,40700,1,50399.54959885469,3
1682,59,48,1526,0,73248,0,85358.7035482422,2
1683,51,39,1225,1,47775,0,57480.62109409197,0
1684,47,28,561,2,15708,0,17359.91145659209,0
1685,30,30,1418,0,42540,0,47943.36774093696,2
1686,30,37,805,1,29785,1,40065.53964063472,0
1687,35,55,1870,2,102850,1,98113.29769652392,2
1688,49,3,2497,0,7491,0,8072.080705256143,2
1689,49,50,2394,0,119700,0,176016.18900311284,2
1690,52,43,4643,1,199649,0,186270.51867926493,3
1691,56,15,1477,2,22155,0,22279.9877987068,2
1692,63,21,598,1,12558,0,11730.388204628429,0
1693,69,52,2372,0,123344,0,100444.79755195852,2
1694,46,37,3010,1,111370,1,110131.6711263236,1
1695,66,56,2852,1,159712,0,132964.58611066482,1
1696,46,12,3139,0,37668,0,34213.07553903955,1
1697,61,4,1021,0,4084,1,4304.035501909298,0
1698,33,47,1144,2,53768,0,43794.29687955463,0
1699,61,9,3678,2,33102,0,43928.65777180701,1
1700,64,39,2979,0,116181,0,157647.42904613182,1
1701,27,42,4629,0,194418,0,211524.7740470013,3
1702,47,28,4650,2,130200,1,193902.45736017093,3
1703,42,23,1396,1,32108,1,40947.19563165192,0
1704,56,45,1412,0,63540,0,83911.25590668776,2
1705,37,40,1023,0,40920,0,38244.25333549273,0
1706,22,44,2096,1,92224,0,127841.49312897676,2
1707,18,22,4463,2,98186,0,143502.0279452977,3
1708,47,24,2615,2,62760,1,60589.57823791982,2
1709,66,51,735,1,37485,1,48000.47985255142,0
1710,20,58,3210,0,186180,0,246289.8391080973,1
1711,62,26,2827,1,73502,0,74502.98112644182,1
1712,31,30,3977,0,119310,0,135119.32686783047,3
1713,47,33,1149,2,37917,0,32922.47286791022,0
1714,67,16,3708,0,59328,0,54650.95797051678,1
1715,21,22,4502,0,99044,1,83503.93366087895,3
1716,35,49,743,0,36407,0,43401.36150999776,0
1717,54,57,4100,0,233700,1,289246.7573655885,3
1718,42,50,3953,0,197650,0,284869.7249659741,3
1719,65,43,4424,2,190232,0,224384.23062618423,3
1720,18,18,2282,1,41076,0,40354.21086711946,2
1721,63,7,3066,2,21462,1,18063.094879857013,1
1722,32,50,2446,0,122300,0,173600.83084599915,2
1723,26,26,2036,1,52936,0,60092.98187147272,2
1724,32,8,276,0,2208,0,2906.0048668820514,0
1725,66,6,568,2,3408,0,2761.347486009637,0
1726,41,30,4821,2,144630,1,165123.67266946833,3
1727,21,39,548,0,21372,0,21970.540731620084,0
1728,29,23,4801,0,110423,1,90682.88908108562,3
1729,54,32,4938,1,158016,0,212210.89999765312,3
1730,54,22,4533,1,99726,0,115585.54116552792,3
1731,60,42,1655,0,69510,0,71819.55108321946,2
1732,23,43,2385,1,102555,1,139891.06446198633,2
1733,56,57,4011,0,228627,0,254426.7376183036,3
1734,63,45,3472,0,156240,0,125374.56449208838,1
1735,41,9,3882,0,34938,0,51048.37795770852,3
1736,28,31,2046,2,63426,0,62092.65344759709,2
1737,30,7,2054,0,14378,0,19861.810399358703,2
1738,51,9,3185,0,28665,0,39313.78288928278,1
1739,42,13,4650,0,60450,1,55230.85290552935,3
1740,24,58,2825,1,163850,0,185445.7375219288,1
1741,69,3,3094,0,9282,0,7686.788842896108,1
1742,21,35,758,2,26530,1,27808.379117211625,0
1743,25,33,3096,2,102168,0,134012.25252857117,1
1744,37,21,2117,0,44457,0,42943.17820288732,2
1745,46,31,1454,0,45074,1,39754.79704519521,2
1746,68,52,1881,0,97812,1,112971.53813483856,2
1747,62,34,2014,2,68476,0,80520.27575945818,2
1748,63,32,862,1,27584,0,35116.645669093974,0
1749,27,57,4316,1,246012,0,327539.4967564792,3
1750,60,35,3525,0,123375,1,158791.8506438438,1
1751,51,15,1441,1,21615,0,30083.50941760524,2
1752,43,56,3343,2,187208,0,178977.3113557185,1
1753,58,32,3237,0,103584,0,124180.30304806268,1
1754,66,6,361,1,2166,0,2278.7765809222133,0
1755,20,45,4425,0,199125,0,293406.43616156635,3
1756,23,21,2150,0,45150,0,50035.03433752551,2
1757,22,33,4520,2,149160,0,219533.65118634093,3
1758,22,32,1981,2,63392,1,84840.42695948039,2
1759,64,52,4875,1,253500,0,330291.41232409066,3
1760,40,19,1677,2,31863,0,36454.28618707562,2
1761,66,33,3230,0,106590,1,118353.77273121323,1
1762,26,28,4186,2,117208,0,136967.3619738602,3
1763,52,31,306,1,9486,0,9538.582264447556,0
1764,37,21,2868,1,60228,1,86316.17725961382,1
1765,66,54,1364,1,73656,0,99879.85312095808,0
1766,59,34,1357,2,46138,1,62792.76134879421,0
1767,52,15,2446,2,36690,0,40476.68379192786,2
1768,67,14,866,2,12124,0,10302.51768595902,0
1769,35,19,2326,2,44194,0,56486.74329190377,2
1770,34,43,3141,2,135063,0,143448.99532435153,1
1771,41,15,711,1,10665,1,15030.197497601635,0
1772,20,6,449,1,2694,0,3626.7622272287526,0
1773,49,52,1088,2,56576,0,51016.25947284871,0
1774,52,9,1223,0,11007,0,13441.7595322262,0
1775,55,37,4894,1,181078,0,232603.6992953299,3
1776,30,20,799,0,15980,0,19139.18696791531,0
1777,64,34,3222,0,109548,0,127057.0046194196,1
1778,42,38,2730,1,103740,1,99538.96078078146,1
1779,26,26,3083,0,80158,0,77363.27458457931,1
1780,21,18,2264,0,40752,0,54510.10736617296,2
1781,31,28,1958,1,54824,0,44576.454162615526,2
1782,54,55,3769,1,207295,1,278860.9130139867,1
1783,51,51,1442,2,73542,0,85952.88287779297,2
1784,28,9,4529,1,40761,0,59321.76007370081,3
1785,58,32,2495,0,79840,0,119610.30665913872,2
1786,20,59,2125,1,125375,0,158529.06414537525,2
1787,45,53,2262,2,119886,0,130505.5062071768,2
1788,46,56,3595,1,201320,0,228007.0065780073,1
1789,26,59,640,0,37760,0,35605.82218368465,0
1790,20,6,2943,1,17658,0,15352.995785129102,1
1791,42,14,206,0,2884,0,3475.6075383983502,0
1792,51,28,1786,1,50008,0,68203.23920137963,2
1793,29,58,1025,2,59450,0,58453.413635301215,0
1794,59,24,4024,2,96576,0,105630.67286157844,3
1795,26,13,1468,1,19084,0,22678.31039294633,2
1796,32,43,3636,0,156348,0,224442.00584967496,1
1797,57,12,3638,2,43656,0,39161.2594123703,1
1798,42,51,1510,0,77010,0,74377.66097670993,2
1799,22,19,4233,1,80427,0,116053.8540520427,3
1800,28,21,1827,2,38367,0,31755.40347179624,2
1801,51,27,1236,2,33372,1,42024.72365789192,0
1802,41,58,677,0,39266,1,48990.93633130527,0
1803,32,19,2878,2,54682,1,58415.58325792711,1
1804,55,24,914,0,21936,0,24737.5622790901,0
1805,25,26,1876,0,48776,0,68210.43460099111,2
1806,22,45,2362,1,106290,1,97307.16045919042,2
1807,65,28,708,0,19824,0,19072.615582581016,0
1808,43,46,581,2,26726,0,30965.95396729976,0
1809,35,56,1380,0,77280,0,83989.58840260963,0
1810,23,18,2045,2,36810,0,44247.85614424675,2
1811,54,44,4570,0,201080,1,290477.6404778183,3
1812,65,36,1918,1,69048,0,99565.24208453349,2
1813,30,42,1300,1,54600,0,52471.30094390699,0
1814,45,29,2060,0,59740,1,60427.08342011281,2
1815,22,17,2291,0,38947,0,35576.0622513328,2
1816,30,4,917,0,3668,0,5316.594557770777,0
1817,34,44,517,1,22748,0,24533.829263623986,0
1818,67,45,4829,0,217305,0,242250.22355626323,3
1819,57,59,1976,0,116584,0,158769.75095031154,2
1820,62,29,2484,2,72036,0,83495.58996115354,2
1821,49,4,1444,1,5776,1,5104.995365718018,2
1822,46,10,1533,1,15330,0,16962.55450102958,2
1823,68,25,3869,0,96725,0,120071.20666028796,3
1824,20,31,1400,0,43400,0,56569.572086058775,0
1825,57,3,1994,2,5982,0,7487.94634834309,2
1826,51,47,2901,0,136347,0,120452.55346762252,1
1827,57,2,1654,1,3308,1,3351.140182464707,2
1828,44,57,2133,2,121581,0,159696.0661694909,2
1829,30,25,946,1,23650,0,33491.548667233714,0
1830,62,49,1040,0,50960,0,42451.23379810093,0
1831,50,6,2695,2,16170,0,13413.991274244072,1
1832,23,26,1288,1,33488,0,41872.83161495456,0
1833,41,8,992,1,7936,0,9393.30599560786,0
1834,36,35,1467,1,51345,0,46659.11848418242,2
1835,33,27,1750,0,47250,0,55934.74406462696,2
1836,57,25,2890,0,72250,0,107084.69739755552,1
1837,45,18,492,0,8856,0,10995.87664628276,0
1838,50,54,4222,0,227988,0,254069.5557198243,3
1839,65,1,1604,1,1604,0,2212.353477458555,2
1840,58,48,1848,2,88704,0,84177.94403710193,2
1841,30,39,3016,0,117624,1,128213.5124697094,1
1842,60,3,4110,2,12330,0,14419.164674219424,3
1843,62,55,3118,1,171490,0,197758.48226144887,1
1844,42,4,1597,0,6388,0,9228.62049332459,2
1845,59,41,1893,1,77613,0,77990.79486541537,2
1846,53,37,1237,0,45769,0,38425.483155851776,0
1847,44,51,4052,0,206652,1,297881.42744702165,3
1848,55,15,1762,2,26430,0,25159.96872471648,2
1849,24,8,1312,1,10496,0,11181.594330401664,0
1850,22,38,1491,1,56658,0,66381.88036336166,2
1851,60,50,1361,1,68050,0,100926.06621456415,0
1852,62,19,1229,2,23351,0,27430.13736632857,0
1853,68,56,4537,2,254072,0,282888.92616696964,3
1854,48,47,4457,1,209479,0,253165.20353561395,3
1855,40,26,2939,1,76414,0,113059.53431233572,1
1856,59,39,1178,0,45942,1,63058.20752924788,0
1857,27,10,717,0,7170,0,6584.051076149537,0
1858,49,38,982,2,37316,0,50834.91550131583,0
1859,60,14,3031,0,42434,0,58931.038252602746,1
1860,47,49,4380,1,214620,0,275461.7380140962,3
1861,56,41,337,1,13817,0,17410.29629371986,0
1862,48,19,953,0,18107,0,20073.671898045835,0
1863,35,30,3153,0,94590,0,118160.5766673404,1
1864,53,5,2655,2,13275,0,17473.915428724857,1
1865,19,55,3034,0,166870,0,147842.5103573108,1
1866,31,31,779,2,24149,1,23669.18284592885,0
1867,30,7,3455,0,24185,0,22633.709169959875,1
1868,46,19,3466,0,65854,0,91461.21501532606,1
1869,29,31,4849,0,150319,0,191807.31668952465,3
1870,56,52,595,0,30940,0,34514.96161011917,0
1871,19,58,2137,1,123946,0,170827.21423503055,2
1872,49,39,2789,1,108771,0,141592.31619262777,1
1873,30,24,3234,1,77616,0,111729.40843205382,1
1874,63,34,369,0,12546,1,10711.334401131116,0
1875,44,57,2537,2,144609,0,167227.31785110754,2
1876,66,23,3439,0,79097,0,102408.74725041974,1
1877,58,48,3615,1,173520,0,164018.9524420638,1
1878,34,45,3768,2,169560,0,174475.26672514516,1
1879,57,40,3416,2,136640,1,149386.2404862388,1
1880,48,6,3684,1,22104,0,29973.641426377173,1
1881,51,38,2041,0,77558,0,88842.94810111576,2
1882,41,41,3960,2,162360,1,185903.66497321692,3
1883,62,36,4752,2,171072,1,188456.5646766668,3
1884,52,27,3226,1,87102,0,83618.99679912136,1
1885,65,11,4165,2,45815,1,66255.36568286917,3
1886,23,5,1801,2,9005,0,9207.259364059357,2
1887,36,57,1346,2,76722,0,91853.5702979118,0
1888,47,17,4526,0,76942,0,69566.78728739012,3
1889,24,52,2884,0,149968,0,165560.22911841693,1
1890,27,7,311,1,2177,0,3118.906178290271,0
1891,58,27,792,0,21384,1,32008.120062217356,0
1892,49,47,2639,2,124033,0,130634.81763235548,1
1893,51,57,1438,0,81966,1,74408.19238344059,2
1894,45,15,2994,2,44910,0,45813.41264582344,1
1895,32,46,2614,2,120244,0,123739.40143855014,2
1896,47,13,2329,0,30277,0,37881.25493514001,2
1897,54,11,3053,0,33583,0,38530.10189509057,1
1898,46,45,3069,0,138105,0,184773.69154048743,1
1899,39,26,3798,0,98748,0,127475.0077162901,1
1900,21,22,4003,1,88066,0,85945.02785684052,3
1901,37,28,1726,0,48328,1,65193.45628655992,2
1902,49,24,2169,1,52056,0,72525.63246088236,2
1903,53,29,1151,2,33379,0,40684.76630065918,0
1904,67,9,1702,1,15318,0,22201.409779188783,2
1905,21,42,4667,2,196014,0,264239.3553307831,3
1906,44,4,3536,1,14144,0,17210.095794770168,1
1907,34,49,309,1,15141,0,21716.981555724797,0
1908,29,46,4186,2,192556,1,234966.63926483807,3
1909,39,56,2554,1,143024,0,166599.18785740703,2
1910,34,18,425,2,7650,0,8027.763412901455,0
1911,27,43,3211,0,138073,1,195788.1120516168,1
1912,18,16,4326,2,69216,1,61319.07870139326,3
1913,39,33,813,1,26829,1,30355.7230238181,0
1914,43,29,298,0,8642,0,10164.628209844755,0
1915,35,39,1010,1,39390,0,46808.09712096306,0
1916,67,10,3537,0,35370,0,44436.14031298414,1
1917,31,9,2899,2,26091,1,30110.49954268441,1
1918,64,59,1219,0,71921,1,70466.23259748783,0
1919,46,31,3225,0,99975,0,139951.11120283254,1
1920,29,28,3728,0,104384,0,131551.78667454867,1
1921,53,57,4086,1,232902,0,326233.1607321304,3
1922,52,3,3179,0,9537,0,9472.438741435895,1
1923,69,54,3540,2,191160,0,238173.8572207364,1
1924,29,55,996,2,54780,0,71209.70642869944,0
1925,24,14,2157,2,30198,1,32263.048322951592,2
1926,46,58,3266,0,189428,0,259245.64517658783,1
1927,28,25,3220,2,80500,0,64541.36946236343,1
1928,50,15,2880,1,43200,0,52550.37324647806,1
1929,23,2,4641,2,9282,0,11412.199779265931,3
1930,64,24,3148,0,75552,0,88674.63935567849,1
1931,32,14,3931,2,55034,1,68299.06190038749,3
1932,49,48,1301,0,62448,0,57268.48793717242,0
1933,68,7,1237,0,8659,0,11077.86599564874,0
1934,28,36,4431,2,159516,0,165107.39853709747,3
1935,40,50,991,1,49550,0,55319.48406124571,0
1936,43,24,4374,1,104976,0,108458.74201641062,3
1937,51,27,1978,2,53406,0,60442.52581886546,2
1938,63,37,1181,0,43697,0,53970.09734361869,0
1939,51,38,1465,2,55670,0,77205.40671732873,2
1940,46,30,943,0,28290,0,32205.464446449296,0
1941,21,27,2631,0,71037,1,72902.19572903402,2
1942,34,39,574,0,22386,0,25554.94683113656,0
1943,52,15,1953,1,29295,0,37560.95233726202,2
1944,30,26,4097,1,106522,0,111069.47762294563,3
1945,58,1,2736,2,2736,0,2982.2330295102674,1
1946,56,56,2191,1,122696,0,146497.53593139275,2
1947,32,4,3128,0,12512,1,12584.650736305462,1
1948,46,29,3646,0,105734,0,100062.3501745904,1
1949,46,57,791,2,45087,0,40500.506831780025,0
1950,28,1,4828,0,4828,1,5054.08069897288,3
1951,69,43,2769,2,119067,0,99282.8313886021,1
1952,49,50,3072,2,153600,0,185616.0412718056,1
1953,19,46,1376,0,63296,0,58430.85146112552,0
1954,64,22,1535,1,33770,0,35937.23549588989,2
1955,31,11,4893,0,53823,0,53201.66571523063,3
1956,37,10,312,0,3120,0,3872.771686490381,0
1957,39,59,3972,2,234348,0,326972.163551406,3
1958,28,17,2045,1,34765,0,43223.69753164287,2
1959,44,36,2187,2,78732,0,92884.34863101956,2
1960,20,56,2185,0,122360,0,155196.36044041155,2
1961,34,47,3492,2,164124,0,134744.72840222853,1
1962,61,26,3442,2,89492,0,79289.13007917542,1
1963,45,48,452,0,21696,0,18798.478918139444,0
1964,46,21,323,2,6783,0,5892.649962691802,0
1965,38,13,1436,0,18668,0,18338.29699670241,2
1966,64,9,823,2,7407,0,8684.23776486088,0
1967,33,11,3356,1,36916,0,32496.30961038473,1
1968,54,11,3336,0,36696,0,53377.31791068008,1
1969,37,6,3589,1,21534,0,30104.096191852124,1
1970,23,1,3617,2,3617,0,5353.706339469727,1
1971,36,54,1855,1,100170,1,83116.06066155988,2
1972,22,6,1466,1,8796,1,12279.055147218338,2
1973,20,13,3145,1,40885,1,55710.46737209771,1
1974,18,22,1360,2,29920,1,42829.705228233935,0
1975,55,56,2494,0,139664,0,163345.55596242766,2
1976,32,31,640,2,19840,0,26814.203414932552,0
1977,51,22,2292,2,50424,0,42149.46272278173,2
1978,52,37,2905,2,107485,0,91697.00694188058,1
1979,66,47,3959,0,186073,0,164297.35476914892,3
1980,42,27,753,2,20331,0,29283.800665801107,0
1981,41,50,1312,2,65600,0,55288.89652391758,0
1982,29,52,2977,0,154804,0,134695.68313179043,1
1983,35,14,2033,0,28462,0,41306.53861574912,2
1984,32,47,1514,0,71158,0,62275.68893661488,2
1985,61,58,3693,1,214194,0,301762.80645442795,1
1986,33,5,3338,0,16690,1,22573.05061693169,1
1987,44,58,3312,1,192096,1,159093.40620835088,1
1988,25,36,298,1,10728,0,8746.465211682365,0
1989,63,32,4125,2,132000,0,154977.48663665602,3
1990,42,34,1679,1,57086,1,85516.12856960077,2
1991,34,7,4596,2,32172,0,45529.206737493216,3
1992,46,42,1422,1,59724,1,60740.37128786663,2
1993,25,48,4783,0,229584,0,245750.4934436056,3
1994,32,10,1204,2,12040,0,12901.271736294717,0
1995,44,50,676,1,33800,0,44410.67078431265,0
1996,63,17,1335,2,22695,0,23575.405475170955,0
1997,67,30,3056,0,91680,0,82829.02421081874,1
1998,69,21,1905,1,40005,0,52925.62231626945,2
1999,24,13,717,1,9321,0,10445.214504363834,0
2000,20,1,1420,0,1420,0,1212.3180513443483,2
2001,46,1,2706,1,2706,0,3661.3170069776615,1
2002,61,47,4525,1,212675,0,257276.75114243053,3
2003,41,33,1391,2,45903,0,52446.8640964691,0
2004,20,38,4080,1,155040,0,197108.58724416,3
2005,37,25,3443,0,86075,0,99309.66630913412,1
2006,63,26,2177,1,56602,0,70972.91405151153,2
2007,32,13,2442,2,31746,0,44674.30395281725,2
2008,42,59,3290,1,194110,0,238650.4917958354,1
2009,47,28,2087,2,58436,0,73729.89028482868,2
2010,31,33,4759,1,157047,1,193120.57789401608,3
2011,24,37,1173,2,43401,1,50858.41347034389,0
2012,34,41,265,2,10865,0,9999.93617167395,0
2013,61,30,3106,1,93180,0,96438.90997877056,1
2014,37,57,770,0,43890,0,56406.38680414359,0
2015,53,49,4092,0,200508,0,220124.354241792,3
2016,26,48,507,1,24336,0,26387.288943706662,0
2017,55,8,3608,1,28864,1,38432.0840320011,1
2018,65,49,3942,1,193158,0,155279.36898624164,3
2019,39,47,982,1,46154,0,58860.017868870345,0
2020,19,56,4416,1,247296,0,282525.4313966972,3
2021,41,1,965,0,965,0,1026.5031236319107,0
2022,25,12,3675,2,44100,0,45792.36519927672,1
2023,28,5,972,2,4860,0,4476.122435062207,0
2024,30,24,4057,0,97368,0,100676.2197551462,3
2025,34,6,3385,0,20310,0,21812.796417993173,1
2026,25,25,739,2,18475,0,20437.30815046168,0
2027,38,1,2249,0,2249,0,2857.6028954700314,2
2028,35,25,3483,1,87075,0,97306.28756138073,1
2029,47,1,4875,0,4875,0,6617.320188162184,3
2030,35,32,1863,0,59616,0,74389.83431619641,2
2031,63,42,1247,0,52374,0,48850.17020899641,0
2032,64,42,4036,0,169512,1,168498.5252038727,3
2033,48,3,3639,2,10917,0,9339.214357866424,1
2034,55,49,705,2,34545,0,50504.97061667832,0
2035,49,19,3447,2,65493,0,93038.39546700384,1
2036,28,43,3700,2,159100,0,136723.75562847088,1
2037,62,29,2110,1,61190,0,73541.39798679425,2
2038,42,50,932,1,46600,0,68608.3073312399,0
2039,50,2,3713,2,7426,0,9824.597650698106,1
2040,55,9,1771,2,15939,0,18238.496191788985,2
2041,58,56,4809,2,269304,0,260894.1995271587,3
2042,25,17,3142,0,53414,0,53164.34042987463,1
2043,28,46,4656,1,214176,0,281719.9501257853,3
2044,39,36,2521,1,90756,0,122194.12264896298,2
2045,68,17,3535,0,60095,0,70316.27772882953,1
2046,41,49,4822,0,236278,0,209026.6621078748,3
2047,58,12,4574,0,54888,0,79791.11710413155,3
2048,34,20,2953,1,59060,0,82172.18097245795,1
2049,29,50,1572,0,78600,0,70612.4436220888,2
2050,63,3,1644,0,4932,0,4141.44630972025,2
2051,49,43,3576,0,153768,0,180693.91128874276,1
2052,32,57,489,2,27873,0,27842.335028782552,0
2053,33,50,2265,0,113250,1,113054.62071383987,2
2054,39,4,263,2,1052,0,905.8299809014032,0
2055,45,17,4145,1,70465,0,103398.23301767882,3
2056,37,50,529,1,26450,0,36530.53200060203,0
2057,50,37,2163,1,80031,0,70402.00735569505,2
2058,27,46,3288,2,151248,0,213807.06728675697,1
2059,57,42,2690,0,112980,0,144396.26264190066,1
2060,49,15,340,1,5100,1,5241.824840628133,0
2061,67,33,4739,0,156387,0,220486.18231732343,3
2062,50,16,2673,2,42768,0,52117.74904894115,1
2063,19,11,4103,1,45133,0,62918.5112590407,3
2064,50,55,649,0,35695,0,40281.36299520073,0
2065,50,20,2025,0,40500,0,46593.45698858781,2
2066,58,38,4646,1,176548,0,177202.46707071183,3
2067,30,24,4894,0,117456,1,125840.58297754035,3
2068,47,54,1069,2,57726,0,69122.63915974699,0
2069,50,16,3764,1,60224,0,88104.18628203945,1
2070,30,30,3859,1,115770,0,141248.9431500577,3
2071,69,34,3802,1,129268,1,116750.29886654754,1
2072,43,1,592,1,592,0,476.4992192614561,0
2073,39,24,1041,2,24984,1,34869.956407420206,0
2074,56,24,2648,2,63552,0,67049.12651403602,1
2075,19,9,2991,0,26919,0,27470.197690415265,1
2076,55,22,3153,2,69366,0,94373.26055181488,1
2077,56,12,1558,0,18696,1,27328.97165504849,2
2078,43,17,1190,0,20230,0,26777.06649615205,0
2079,63,25,1238,1,30950,0,28526.402034226183,0
2080,67,28,227,0,6356,0,6826.120303845266,0
2081,32,15,587,1,8805,0,11724.552977931524,0
2082,51,30,1032,0,30960,0,44422.89625554066,0
2083,59,51,449,2,22899,1,34326.06000506829,0
2084,61,27,2227,1,60129,0,69634.95204971838,2
2085,66,22,1728,0,38016,0,52301.172445861295,2
2086,57,10,4393,2,43930,0,36577.969647047335,3
2087,28,58,2038,2,118204,0,118213.14010402535,2
2088,20,31,1560,1,48360,0,51264.47173011921,2
2089,23,27,3309,1,89343,1,132483.7588363142,1
2090,26,12,1523,1,18276,1,14664.215620342356,2
2091,23,46,2426,0,111596,0,113338.51757594803,2
2092,26,31,3880,1,120280,0,174560.99061036808,3
2093,56,32,1091,2,34912,0,35424.32537929956,0
2094,48,32,1505,2,48160,0,46115.45080914102,2
2095,49,41,4748,1,194668,1,255221.80924095403,3
2096,58,59,4392,1,259128,0,342499.1236656884,3
2097,67,45,461,2,20745,0,23452.731122865796,0
2098,29,35,2540,0,88900,0,130046.6741497253,2
2099,25,53,1993,2,105629,0,99491.42227344764,2
2100,25,46,2496,2,114816,0,165265.12667594102,2
2101,67,21,2492,2,52332,1,69541.67406250525,2
2102,45,10,2370,1,23700,0,25068.576374768643,2
2103,37,16,524,0,8384,1,11442.785307432536,0
